Golden ratio data 
1	1.0
2	2.0
3	1.5
4	1.6666666666666667
5	1.6
6	1.625
7	1.6153846153846154
8	1.619047619047619
9	1.6176470588235294
10	1.6181818181818182
11	1.6179775280898876
12	1.6180555555555556
13	1.6180257510729614
14	1.6180371352785146
15	1.618032786885246
16	1.618034447821682
17	1.6180338134001253
18	1.618034055727554
19	1.6180339631667064
20	1.6180339985218033
21	1.618033985017358
22	1.6180339901755971
23	1.618033988205325
24	1.618033988957902
25	1.6180339886704431
26	1.6180339887802426
27	1.618033988738303
28	1.6180339887543225
29	1.6180339887482036
